x,z,relay,string,error,index
160,-30,false,f,true,0
143.82,-30,false,b,true,0
143.82,-20,false,l,true,0
169.178,-20,true,g,true,0
166.292,-31.116,false,g,true,0
143.624,-31.116,false,b,true,0
143.624,-20,false,l,true,0
227.026,-20,true,g,true,0
159.945,-161.116,false,g,true,0
145.499,-161.116,false,b,true,0
145.499,-20,false,l,true,0
224.282,-20,true,g,true,0
156.026,-161.116,false,g,true,0
147.874,-161.116,false,b,true,0
141.358,-161.116,false,b,true,0
141.358,-20,false,l,true,0
227.233,-20,true,g,true,0
160.238,-161.116,false,g,true,0
156.93,-161.116,false,b,true,0
156.93,-20,false,l,true,0
227.263,-20,true,g,true,0
160.281,-161.116,false,g,true,0
142.287,-161.116,false,b,true,0
142.287,-20,false,l,true,0
227.433,-20,true,g,true,0
160.522,-161.116,false,g,true,0
146.546,-161.116,false,b,true,0
146.546,-20,false,l,true,0
219.472,-20,true,g,true,0
149.029,-161.116,false,g,true,0
142.842,-161.116,false,b,true,0
142.842,-20,false,l,true,0
219.495,-20,true,g,true,0
149.062,-161.116,false,g,true,0
142.026,-161.116,false,b,true,0
142.026,-20,false,l,true,0
222.733,-20,true,g,true,0
153.79,-161.116,false,g,true,0
149.709,-161.116,false,b,true,0
149.709,-20,false,l,true,0
227.761,-20,true,g,true,0
160.987,-161.116,false,g,true,0
149.973,-161.116,false,b,true,0
149.973,-20,false,l,true,0
222.902,-20,true,g,true,0
220.72,-31.116,false,g,true,0
194.377,-31.116,false,b,true,0
143.541,-31.116,false,b,true,0
143.541,-20,false,l,true,0
236.073,-20,true,g,true,0
234.013,-31.116,false,g,true,0
146.41,-31.116,false,b,true,0
143.281,-31.116,false,b,true,0
142.135,-31.116,false,b,true,0
141.487,-31.116,false,b,true,0
141.065,-31.116,false,b,true,0
140.766,-31.116,false,b,true,0
140.543,-31.116,false,b,true,0
140.372,-31.116,false,b,true,0
140.24,-31.116,false,b,true,0
140.137,-31.116,false,b,true,0
140.056,-31.116,false,b,true,0
140.056,-20,false,l,true,0
237.998,-20,true,g,true,0
235.955,-31.116,false,g,true,0
142.581,-31.116,false,b,true,0
142.581,-20,false,l,true,0
217.792,-20,true,g,true,0
215.558,-31.116,false,g,true,0
172.145,-31.116,false,b,true,0
160,-30,false,f,true,1
214.281,-30,false,b,true,1
203.27,-30,false,b,true,1
203.27,-20,false,l,true,1
166.888,-20,true,g,true,1
163.962,-31.116,false,g,true,1
154.698,-31.116,false,b,true,1
211.367,-31.116,false,b,true,1
226.692,-31.116,false,b,true,1
241.205,-31.116,false,b,true,1
241.205,-20,false,l,true,1
226.956,-20,true,g,true,1
224.813,-31.116,false,g,true,1
224.329,-31.116,false,b,true,1
224.329,-20,false,l,true,1
163.576,-20,true,g,true,1
160.589,-31.116,false,g,true,1
142.013,-31.116,false,b,true,1
142.013,-20,false,l,true,1
164.824,-20,true,g,true,1
161.861,-31.116,false,g,true,1
142.193,-31.116,false,b,true,1
153.879,-31.116,false,b,true,1
153.879,-20,false,l,true,1
224.969,-20,true,g,true,1
157.012,-161.116,false,g,true,1
142.334,-161.116,false,b,true,1
142.334,-20,false,l,true,1
222.854,-20,true,g,true,1
153.966,-161.116,false,g,true,1
147.596,-161.116,false,b,true,1
147.596,-20,false,l,true,1
224.947,-20,true,g,true,1
156.98,-161.116,false,g,true,1
160.611,-161.116,false,b,true,1
160.611,-20,false,l,true,1
219.375,-20,true,g,true,1
148.886,-161.116,false,g,true,1
145.592,-161.116,false,b,true,1
145.592,-20,false,l,true,1
221.621,-20,true,g,true,1
152.176,-161.116,false,g,true,1
152.176,-31.116,false,l,true,1
231.211,-31.116,false,b,true,1
231.211,-20,false,l,true,1
166.927,-20,true,g,true,1
164.001,-31.116,false,g,true,1
193.285,-31.116,false,b,true,1
242.111,-31.116,false,b,true,1
242.111,-20,false,l,true,1
155.842,-20,true,g,true,1
152.704,-31.116,false,g,true,1
163.522,-31.116,false,b,true,1
163.522,-20,false,l,true,1
159.001,-20,true,g,true,1
155.927,-31.116,false,g,true,1
160.828,-31.116,false,b,true,1
213.106,-31.116,false,b,true,1
160,-30,false,f,true,2
160,-20,false,l,true,2
218.089,-20,true,g,true,2
215.857,-31.116,false,g,true,2
191.987,-31.116,false,b,true,2
221.336,-31.116,false,b,true,2
239.528,-31.116,false,b,true,2
239.528,-20,false,l,true,2
172.064,-20,true,g,true,2
169.227,-31.116,false,g,true,2
183.758,-31.116,false,b,true,2
195.602,-31.116,false,b,true,2
195.602,-20,false,l,true,2
164.126,-20,true,g,true,2
161.15,-31.116,false,g,true,2
160.768,-31.116,false,b,true,2
182.495,-31.116,false,b,true,2
179.024,-31.116,false,b,true,2
182.427,-31.116,false,b,true,2
219.083,-31.116,false,b,true,2
219.083,-20,false,l,true,2
146.891,-20,true,g,true,2
143.557,-31.116,false,g,true,2
171.625,-31.116,false,b,true,2
181.544,-31.116,false,b,true,2
211.023,-31.116,false,b,true,2
216.168,-31.116,false,b,true,2
216.168,-20,false,l,true,2
239.647,-20,true,g,true,2
237.618,-31.116,false,g,true,2
241.001,-31.116,false,b,true,2
241.001,-20,false,l,true,2
164.398,-20,true,g,true,2
161.427,-31.116,false,g,true,2
173.368,-31.116,false,b,true,2
205.648,-31.116,false,b,true,2
205.648,-20,false,l,true,2
165.427,-20,true,g,true,2
162.475,-31.116,false,g,true,2
241.228,-31.116,false,b,true,2
