x,z,relay,string,error,index
160,-30,false,f,true,0
160,-20,false,l,true,0
197.723,-20,true,g,true,0
195.259,-31.116,false,g,true,0
176.614,-31.116,false,b,true,0
176.614,-20,false,l,true,0
158.726,-20,true,g,true,0
155.647,-31.116,false,g,true,0
142.27,-31.116,false,b,true,0
142.27,-20,false,l,true,0
223.074,-20,true,g,true,0
154.285,-161.116,false,g,true,0
141.433,-161.116,false,b,true,0
141.433,-20,false,l,true,0
227.687,-20,true,g,true,0
160.881,-161.116,false,g,true,0
141.686,-161.116,false,b,true,0
141.686,-20,false,l,true,0
224.438,-20,true,g,true,0
156.251,-161.116,false,g,true,0
140.187,-161.116,false,b,true,0
140.187,-20,false,l,true,0
220.431,-20,true,g,true,0
150.438,-161.116,false,g,true,0
151.459,-161.116,false,b,true,0
151.459,-20,false,l,true,0
220.754,-20,true,g,true,0
150.911,-161.116,false,g,true,0
141.228,-161.116,false,b,true,0
141.228,-20,false,l,true,0
227.033,-20,true,g,true,0
159.955,-161.116,false,g,true,0
143.285,-161.116,false,b,true,0
143.285,-20,false,l,true,0
220.284,-20,true,g,true,0
150.222,-161.116,false,g,true,0
150.222,-20,false,l,true,0
222.486,-20,true,g,true,0
153.433,-161.116,false,g,true,0
140.727,-161.116,false,b,true,0
140.727,-20,false,l,true,0
226.894,-20,true,g,true,0
159.758,-161.116,false,g,true,0
146.999,-161.116,false,b,true,0
146.999,-20,false,l,true,0
223.929,-20,true,g,true,0
155.517,-161.116,false,g,true,0
140.379,-161.116,false,b,true,0
140.379,-20,false,l,true,0
235.809,-20,true,g,true,0
233.747,-31.116,false,g,true,0
233.747,-20,false,l,true,0
161.788,-20,true,g,true,0
158.767,-31.116,false,g,true,0
151.789,-31.116,false,b,true,0
148.814,-31.116,false,b,true,0
148.814,-20,false,l,true,0
240.345,-20,true,g,true,0
238.322,-31.116,false,g,true,0
145.073,-31.116,false,b,true,0
145.073,-20,false,l,true,0
158.88,-20,true,g,true,0
155.803,-31.116,false,g,true,0
141.544,-31.116,false,b,true,0
141.544,-20,false,l,true,0
166.253,-20,true,g,true,0
163.315,-31.116,false,g,true,0
140.708,-31.116,false,b,true,0
146.269,-31.116,false,b,true,0
160,-30,false,f,true,1
163.462,-30,false,b,true,1
200.523,-30,false,b,true,1
200.523,-20,false,l,true,1
168.799,-20,true,g,true,1
165.907,-31.116,false,g,true,1
225.56,-31.116,false,b,true,1
211.342,-31.116,false,b,true,1
204.911,-31.116,false,b,true,1
204.911,-20,false,l,true,1
159.073,-20,true,g,true,1
156,-31.116,false,g,true,1
145.555,-31.116,false,b,true,1
157.557,-31.116,false,b,true,1
176.127,-31.116,false,b,true,1
202.268,-31.116,false,b,true,1
204.593,-31.116,false,b,true,1
