x,z,relay,string,error,index
160,-30,false,f,true,0
187.249,-30,false,b,true,0
189.637,-30,true,l,true,0
194.964,-30,false,b,true,0
194.964,-20,false,l,true,0
209.895,-20,true,g,true,0
145.67,-151.116,false,g,true,0
162.704,-151.116,false,b,true,0
162.704,-20,false,l,true,0
177.129,-20,true,g,true,0
174.375,-31.116,false,g,true,0
175.559,-31.116,true,g,true,0
172.779,-31.116,false,b,true,0
187.919,-31.116,true,g,true,0
185.325,-31.116,false,b,true,0
185.325,-20,false,l,true,0
169.306,-20,true,g,true,0
166.422,-31.116,false,g,true,0
164.776,-31.116,true,g,true,0
161.812,-31.116,false,b,true,0
169.583,-31.116,true,g,true,0
166.704,-31.116,false,b,true,0
160,-30,false,f,true,1
169.956,-30,false,b,true,1
172.583,-30,true,l,true,1
174.096,-30,false,b,true,1
174.096,-20,false,l,true,1
220.326,-20,true,g,true,1
160.335,-151.116,false,g,true,1
153.292,-151.116,false,b,true,1
166.362,-151.116,false,b,true,1
166.362,-20,false,l,true,1
226.794,-20,true,g,true,1
169.113,-151.116,false,g,true,1
167.537,-151.116,false,b,true,1
167.537,-20,false,l,true,1
220.671,-20,true,g,true,1
160.809,-151.116,false,g,true,1
214.424,-151.116,true,g,true,1
152.124,-151.116,false,b,true,1
215.645,-151.116,true,g,true,1
153.84,-151.116,false,b,true,1
153.84,-20,false,l,true,1
241.846,-20,true,g,true,1
239.836,-31.116,false,g,true,1
233.765,-31.116,true,g,true,1
231.685,-31.116,false,b,true,1
160,-30,false,f,true,2
160.064,-30,false,b,true,2
160.064,-20,false,l,true,2
192.758,-20,true,g,true,2
190.23,-31.116,false,g,true,2
178.208,-31.116,false,b,true,2
178.208,-20,false,l,true,2
228.159,-20,true,g,true,2
170.94,-151.116,false,g,true,2
167.347,-151.116,false,b,true,2
167.347,-20,false,l,true,2
221.545,-20,true,g,true,2
162.007,-151.116,false,g,true,2
209.669,-151.116,true,g,true,2
145.344,-151.116,false,b,true,2
212.941,-151.116,true,g,true,2
150.025,-151.116,false,b,true,2
150.025,-20,false,l,true,2
225.468,-20,true,g,true,2
167.331,-151.116,false,g,true,2
207.605,-151.116,true,g,true,2
142.35,-151.116,false,b,true,2
142.35,-20,false,l,true,2
160,-30,false,f,true,3
187.249,-30,false,b,true,3
189.637,-30,true,l,true,3
194.964,-30,false,b,true,3
194.964,-20,false,l,true,3
179.719,-20,true,g,true,3
177.004,-31.116,false,g,true,3
183.998,-31.116,false,b,true,3
215.209,-31.116,false,b,true,3
215.209,-20,false,l,true,3
185.674,-20,true,g,true,3
183.048,-31.116,false,g,true,3
180.649,-31.116,false,b,true,3
207.292,-31.116,true,g,true,3
204.943,-31.116,false,b,true,3
204.943,-20,false,l,true,3
221.407,-20,true,g,true,3
161.817,-151.116,false,g,true,3
220.545,-151.116,true,g,true,3
160.637,-151.116,false,b,true,3
160.637,-20,false,l,true,3
206.7,-20,true,g,true,3
141.027,-151.116,false,g,true,3
216.498,-151.116,true,g,true,3
155.034,-151.116,false,b,true,3
160,-30,false,f,true,4
169.956,-30,false,b,true,4
172.583,-30,true,l,true,4
174.096,-30,false,b,true,4
174.096,-20,false,l,true,4
206.3,-20,true,g,true,4
203.939,-31.116,false,g,true,4
207.897,-31.116,false,b,true,4
207.897,-20,false,l,true,4
166.882,-20,true,g,true,4
163.955,-31.116,false,g,true,4
149.378,-31.116,false,b,true,4
154.973,-31.116,false,b,true,4
154.973,-20,false,l,true,4
165.745,-20,true,g,true,4
162.798,-31.116,false,g,true,4
155.115,-31.116,true,g,true,4
151.962,-31.116,false,b,true,4
152.773,-31.116,true,g,true,4
149.571,-31.116,false,b,true,4
165.1,-31.116,true,g,true,4
162.141,-31.116,false,b,true,4
162.141,-20,false,l,true,4
160,-30,false,f,true,5
160.064,-30,false,b,true,5
160.064,-20,false,l,true,5
211.519,-20,true,g,true,5
209.217,-31.116,false,g,true,5
178.373,-31.116,false,b,true,5
172.239,-31.116,false,b,true,5
172.239,-20,false,l,true,5
190.746,-20,true,g,true,5
188.191,-31.116,false,g,true,5
156.469,-31.116,false,b,true,5
153.745,-31.116,true,g,true,5
150.563,-31.116,false,b,true,5
150.563,-20,false,l,true,5
173.808,-20,true,g,true,5
171,-31.116,false,g,true,5
159.14,-31.116,true,g,true,5
156.068,-31.116,false,b,true,5
156.068,-20,false,l,true,5
240.866,-20,true,g,true,5
238.848,-31.116,false,g,true,5
226.269,-31.116,true,g,true,5
224.119,-31.116,false,b,true,5
