x,z,relay,string,error,index
160,-30,false,f,true,0
160,-20,false,l,true,0
169.622,-20,true,g,true,0
166.743,-31.116,false,g,true,0
149.77,-31.116,false,b,true,0
149.77,-20,false,l,true,0
237.288,-20,true,g,true,0
235.239,-31.116,false,g,true,0
156.687,-31.116,false,b,true,0
156.687,-20,false,l,true,0
198.884,-20,true,g,true,0
196.434,-31.116,false,g,true,0
197.943,-31.116,false,b,true,0
197.943,-20,false,l,true,0
237.917,-20,true,g,true,0
235.874,-31.116,false,g,true,0
190.765,-31.116,false,b,true,0
145.107,-31.116,false,b,true,0
145.107,-20,false,l,true,0
222.577,-20,true,g,true,0
220.391,-31.116,false,g,true,0
152.175,-31.116,false,b,true,0
152.175,-20,false,l,true,0
166.46,-20,true,g,true,0
163.526,-31.116,false,g,true,0
172.419,-31.116,false,b,true,0
172.419,-20,false,l,true,0
159.591,-20,true,g,true,0
156.528,-31.116,false,g,true,0
140.771,-31.116,false,b,true,0
140.771,-20,false,l,true,0
160,-30,false,f,true,1
163.462,-30,false,b,true,1
198.941,-30,false,b,true,1
198.941,-20,false,l,true,1
191.442,-20,true,g,true,1
188.896,-31.116,false,g,true,1
190.506,-31.116,false,b,true,1
140.268,-31.116,false,b,true,1
158.267,-31.116,false,b,true,1
158.267,-20,false,l,true,1
191.233,-20,true,g,true,1
188.684,-31.116,false,g,true,1
170.633,-31.116,false,b,true,1
155.449,-31.116,false,b,true,1
227.248,-31.116,false,b,true,1
227.248,-20,false,l,true,1
160.722,-20,true,g,true,1
157.681,-31.116,false,g,true,1
156.144,-31.116,false,b,true,1
156.144,-20,false,l,true,1
163.262,-20,true,g,true,1
160.269,-31.116,false,g,true,1
159.826,-31.116,false,b,true,1
159.826,-20,false,l,true,1
156.568,-20,true,g,true,1
153.445,-31.116,false,g,true,1
162.052,-31.116,false,b,true,1
162.052,-20,false,l,true,1
199.134,-20,true,g,true,1
196.688,-31.116,false,g,true,1
145.772,-31.116,false,b,true,1
160,-30,false,f,true,2
227.93,-30,false,b,true,2
227.93,-20,false,l,true,2
168.804,-20,true,g,true,2
165.911,-31.116,false,g,true,2
170.153,-31.116,false,b,true,2
170.153,-20,false,l,true,2
164.508,-20,true,g,true,2
161.538,-31.116,false,g,true,2
175.862,-31.116,false,b,true,2
175.862,-20,false,l,true,2
144.827,-20,true,g,true,2
141.445,-31.116,false,g,true,2
143.477,-31.116,false,b,true,2
143.477,-20,false,l,true,2
235.317,-20,true,g,true,2
233.25,-31.116,false,g,true,2
228.491,-31.116,false,b,true,2
228.491,-20,false,l,true,2
146.504,-20,true,g,true,2
143.162,-31.116,false,g,true,2
242.043,-31.116,false,b,true,2
242.043,-20,false,l,true,2
151.113,-20,true,g,true,2
