x,z,relay,string,error,index
160,-30,false,f,true,0
143.82,-30,false,b,true,0
143.82,-20,false,l,true,0
164.259,-20,true,g,true,0
161.285,-31.116,false,g,true,0
143.038,-31.116,false,b,true,0
153.306,-31.116,false,b,true,0
153.306,-20,false,l,true,0
227.064,-20,true,g,true,0
160,-161.116,false,g,true,0
142.101,-161.116,false,b,true,0
142.101,-20,false,l,true,0
227.668,-20,true,g,true,0
160.855,-161.116,false,g,true,0
147.945,-161.116,false,b,true,0
147.945,-20,false,l,true,0
223.668,-20,true,g,true,0
155.142,-161.116,false,g,true,0
137.858,-161.116,false,b,true,0
137.858,-20,false,l,false,0
214.983,-20,true,g,true,0
142.336,-161.116,false,g,true,0
143.564,-161.116,false,b,true,0
143.564,-20,false,l,true,0
227.613,-20,true,g,true,0
160.778,-161.116,false,g,true,0
153.219,-161.116,false,b,true,0
147.184,-161.116,false,b,true,0
147.184,-20,false,l,true,0
227.602,-20,true,g,true,0
160.762,-161.116,false,g,true,0
133.41,-161.116,false,b,true,0
133.41,-20,false,l,false,0
218.568,-20,true,g,true,0
147.694,-161.116,false,g,true,0
147.694,-31.116,false,l,true,0
147.694,-20,false,l,true,0
233.462,-20,true,g,true,0
231.379,-31.116,false,g,true,0
153.317,-31.116,false,b,true,0
153.317,-20,false,l,true,0
163.229,-20,true,g,true,0
160.235,-31.116,false,g,true,0
180.231,-31.116,false,b,true,0
139.554,-31.116,false,b,true,0
139.554,-20,false,l,false,0
216.939,-20,true,g,true,0
214.696,-31.116,false,g,true,0
133.965,-31.116,false,b,true,0
133.965,-20,false,l,false,0
160,-30,false,f,true,1
214.281,-30,false,b,true,1
203.473,-30,false,b,true,1
203.473,-20,false,l,true,1
192.728,-20,true,g,true,1
190.2,-31.116,false,g,true,1
190.224,-31.116,false,b,true,1
142.313,-31.116,false,b,true,1
147.72,-31.116,false,b,true,1
162.712,-31.116,false,b,true,1
158.487,-31.116,false,b,true,1
168.932,-31.116,false,b,true,1
219.654,-31.116,false,b,true,1
228.139,-31.116,false,b,true,1
228.139,-20,false,l,true,1
227.482,-20,true,g,true,1
160.592,-161.116,false,g,true,1
137.801,-161.116,false,b,true,1
137.801,-20,false,l,false,1
225.878,-20,true,g,true,1
158.312,-161.116,false,g,true,1
153.811,-161.116,false,b,true,1
153.811,-20,false,l,true,1
227.674,-20,true,g,true,1
160.864,-161.116,false,g,true,1
153.825,-161.116,false,b,true,1
145.546,-161.116,false,b,true,1
145.546,-20,false,l,true,1
227.283,-20,true,g,true,1
160.31,-161.116,false,g,true,1
143.374,-161.116,false,b,true,1
143.374,-31.116,false,l,true,1
143.374,-20,false,l,true,1
190.756,-20,true,g,true,1
188.201,-31.116,false,g,true,1
206.378,-31.116,false,b,true,1
158.847,-31.116,false,b,true,1
242.402,-31.116,false,b,true,1
242.402,-20,false,l,true,1
198.989,-20,true,g,true,1
196.541,-31.116,false,g,true,1
167.8,-31.116,false,b,true,1
142.25,-31.116,false,b,true,1
142.25,-20,false,l,true,1
160,-30,false,f,true,2
160,-20,false,l,true,2
170.289,-20,true,g,true,2
167.422,-31.116,false,g,true,2
168.03,-31.116,false,b,true,2
229.186,-31.116,false,b,true,2
229.186,-20,false,l,true,2
159.492,-20,true,g,true,2
156.427,-31.116,false,g,true,2
191.83,-31.116,false,b,true,2
224.698,-31.116,false,b,true,2
242.072,-31.116,false,b,true,2
242.072,-20,false,l,true,2
145.897,-20,true,g,true,2
142.54,-31.116,false,g,true,2
180.093,-31.116,false,b,true,2
192.182,-31.116,false,b,true,2
212.064,-31.116,false,b,true,2
228.876,-31.116,false,b,true,2
240.977,-31.116,false,b,true,2
240.977,-20,false,l,true,2
226.909,-20,true,g,true,2
224.765,-31.116,false,g,true,2
227.993,-31.116,false,b,true,2
235.359,-31.116,false,b,true,2
235.359,-20,false,l,true,2
168.075,-20,true,g,true,2
165.17,-31.116,false,g,true,2
191.116,-31.116,false,b,true,2
201.267,-31.116,false,b,true,2
201.267,-20,false,l,true,2
229.899,-20,true,g,true,2
227.783,-31.116,false,g,true,2
168.522,-31.116,false,b,true,2
168.522,-20,false,l,true,2
158.357,-20,true,g,true,2
155.269,-31.116,false,g,true,2
218.307,-31.116,false,b,true,2
218.307,-20,false,l,true,2
170.432,-20,true,g,true,2
167.568,-31.116,false,g,true,2
174.006,-31.116,false,b,true,2
174.006,-20,false,l,true,2
227.421,-20,true,g,true,2
225.282,-31.116,false,g,true,2
223.361,-31.116,false,b,true,2
160,-30,false,f,true,3
227.93,-30,false,b,true,3
227.93,-20,false,l,true,3
150.263,-20,true,g,true,3
147.006,-31.116,false,g,true,3
149.596,-31.116,false,b,true,3
153.466,-31.116,false,b,true,3
219.863,-31.116,false,b,true,3
242.516,-31.116,false,b,true,3
242.516,-20,false,l,true,3
224.273,-20,true,g,true,3
222.104,-31.116,false,g,true,3
231.251,-31.116,false,b,true,3
231.251,-20,false,l,true,3
205.738,-20,true,g,true,3
203.371,-31.116,false,g,true,3
168.359,-31.116,false,b,true,3
171.541,-31.116,false,b,true,3
175.657,-31.116,false,b,true,3
209.339,-31.116,false,b,true,3
209.437,-31.116,false,b,true,3
213.586,-31.116,false,b,true,3
229.08,-31.116,false,b,true,3
229.08,-20,false,l,true,3
214.065,-20,true,g,true,3
140.944,-161.116,false,g,true,3
160.793,-161.116,false,b,true,3
160.793,-20,false,l,true,3
