x,z,relay,string,error,index
160,-141,false,f,true,0
160,-20,false,l,true,0
242.613,-20,true,g,true,0
239.837,-36.5947,false,g,true,0
239.837,-30.6253,false,l,true,0
241.785,-30.6253,true,l,true,0
242.64,-30.6253,false,b,true,0
242.64,-20,false,l,true,0
165.445,-20,true,g,true,0
161.11,-37.6244,false,g,true,0
161.11,-31.3614,false,l,true,0
172.541,-31.3614,false,b,true,0
175.368,-31.3614,true,l,true,0
198.971,-31.3614,false,b,true,0
198.971,-20,false,l,true,0
178.855,-20,true,g,true,0
173.007,-45.3596,false,g,true,0
178.855,-45.3596,true,l,true,0
171.007,-45.3596,false,b,true,0
171.007,-20,false,l,true,0
176.449,-20,true,g,true,0
167.48,-55.5383,false,g,true,0
176.449,-55.5383,true,l,true,0
193.496,-55.5383,false,b,true,0
193.496,-20,false,l,true,0
195.219,-20,true,g,true,0
179.59,-76.5356,false,g,true,0
177.335,-76.5356,false,b,true,0
177.335,-20,false,l,true,0
160,-141,false,f,true,1
160,-154.463,false,g,true,1
169.956,-154.463,false,b,true,1
169.956,-20,false,l,true,1
168.807,-20,true,g,true,1
162.313,-46.3732,false,g,true,1
168.807,-46.3732,true,l,true,1
151.185,-46.3732,false,b,true,1
151.185,-40.1103,false,l,true,1
160.365,-40.1103,false,b,true,1
160.365,-20,false,l,true,1
146.704,-20,true,g,true,1
141.6,-38.3605,false,g,true,1
148.835,-38.3605,true,g,true,1
143.807,-38.3605,false,b,true,1
143.807,-20,false,l,true,1
186.147,-20,true,g,true,1
182.511,-36.6107,false,g,true,1
182.511,-38.0406,false,g,true,1
173.268,-38.0406,true,g,true,1
169.041,-38.0406,false,b,true,1
174.951,-38.0406,false,b,true,1
186.375,-38.0406,true,g,true,1
182.452,-38.0406,false,b,true,1
182.452,-20,false,l,true,1
213.244,-20,true,g,true,1
203.323,-64.2872,false,g,true,1
213.244,-64.2872,true,l,true,1
193.875,-64.2872,false,b,true,1
160,-141,false,f,true,2
160,-154.463,false,g,true,2
160.064,-154.463,false,b,true,2
160.064,-20,false,l,true,2
189.082,-20,true,g,true,2
176.672,-67.3705,false,g,true,2
152.076,-67.3705,false,b,true,2
152.076,-20,false,l,true,2
191.229,-20,true,g,true,2
187.692,-36.6107,false,g,true,2
187.319,-36.6107,true,g,true,2
183.707,-36.6107,false,b,true,2
153.611,-36.6107,false,b,true,2
153.611,-38.0406,false,g,true,2
155.033,-38.0406,true,g,true,2
150.294,-38.0406,false,b,true,2
150.294,-20,false,l,true,2
182.445,-20,true,g,true,2
179.146,-34.5411,false,g,true,2
168.024,-34.5411,true,g,true,2
164.435,-34.5411,false,b,true,2
168.024,-34.5411,true,l,true,2
142.979,-34.5411,false,b,true,2
142.979,-20,false,l,true,2
160,-141,false,f,true,3
160,-20,false,l,true,3
192.937,-20,true,g,true,3
168.301,-94.3372,false,g,true,3
168.301,-88.3678,false,l,true,3
190.09,-88.3678,true,l,true,3
165.804,-88.3678,false,b,true,3
165.804,-20,false,l,true,3
210.131,-20,true,g,true,3
191.448,-86.618,false,g,true,3
191.448,-80.355,false,l,true,3
188.204,-80.355,false,b,true,3
204.64,-80.355,true,l,true,3
205.044,-80.355,false,b,true,3
205.044,-20,false,l,true,3
227.352,-20,true,g,true,3
216.911,-68.1066,false,g,true,3
215.661,-68.1066,false,b,true,3
215.661,-20,false,l,true,3
177.581,-20,true,g,true,3
167.48,-59.0379,false,g,true,3
177.581,-59.0379,true,l,true,3
193.496,-59.0379,false,b,true,3
193.496,-20,false,l,true,3
169.226,-20,true,g,true,3
164.049,-41.5402,false,g,true,3
169.226,-41.5402,true,l,true,3
173.671,-41.5402,false,b,true,3
178.57,-41.5402,true,l,true,3
188.162,-41.5402,false,b,true,3
160,-141,false,f,true,4
160,-154.463,false,g,true,4
169.956,-154.463,false,b,true,4
169.956,-148.494,false,l,true,4
225.689,-148.494,true,l,true,4
174.096,-148.494,false,b,true,4
174.096,-20,false,l,true,4
226.925,-20,true,g,true,4
209.743,-86.618,false,g,true,4
209.743,-80.355,false,l,true,4
194.89,-80.355,false,b,true,4
210.806,-80.355,true,l,true,4
196.154,-80.355,false,b,true,4
212.908,-80.355,true,g,true,4
197.162,-80.355,false,b,true,4
197.162,-20,false,l,true,4
197.361,-20,true,g,true,4
182.511,-75.1057,false,g,true,4
182.511,-76.5356,false,g,true,4
185.56,-76.5356,true,g,true,4
169.041,-76.5356,false,b,true,4
185.56,-76.5356,true,l,true,4
